"timestamp","power","anomaly"
1346437800,338.5,0
1346438400,309.31,0
1346439000,488.94,0
1346439600,463.09,0
1346440200,403.23,0
1346440800,359.91,0
1346441400,276.83,0
1346442000,223.03,0
1346442600,426.84,0
1346443200,315.41,0
1346443800,245.61,0
1346444400,247.68,0
1346445000,468.42,0
1346445600,532.63,0
1346446200,405.58,0
1346446800,334.85,0
1346447400,335.4,0
1346448000,179.86,0
1346448600,167.02,0
1346449200,253.58,0
1346449800,1919.1,0
1346450400,4645.37,0
1346451000,4756.06,0
1346451600,4733.66,0
1346452200,4781.51,0
1346452800,4786.25,0
1346453400,4747.68,0
1346454000,1813.5,1
1346454600,175.9,0
1346455200,168.12,0
1346455800,253.56,0
1346456400,321.77,0
1346457000,421.17,0
1346457600,374.67,0
1346458200,256.59,0
1346458800,352.92,0
1346459400,437.47,0
1346460000,408,0
1346460600,269.02,0
1346461200,242.76,0
1346461800,176.51,0
1346462400,245.8,0
1346463000,378.95,0
1346463600,407,0
1346464200,337.19,0
1346464800,311.67,0
1346465400,254.34,0
1346466000,270.4,0
1346466600,349.08,0
1346467200,334.17,0
1346467800,266.88,0
1346468400,254.46,0
1346469000,376.11,0
1346469600,407.7,0
1346470200,340.17,0
1346470800,336.2,0
1346471400,295.24,0
1346472000,662.81,0
1346472600,453.1,0
1346473200,368.62,0
1346473800,408.15,0
1346474400,531.82,0
1346475000,518.15,0
1346475600,367.31,0
1346476200,373.41,0
1346476800,421.48,0
1346477400,366.9,0
1346478000,363.42,0
1346478600,227.13,0
1346479200,209.69,0
1346479800,411.18,0
1346480400,951.6,0
1346481000,808.87,0
1346481600,556.66,0
1346482200,405.88,0
1346482800,905.34,0
1346483400,1200.96,1
1346484000,385.9,0
1346484600,319.53,0
1346485200,231.51,0
1346485800,323.68,0
1346486400,553.77,0
1346487000,567.55,0
1346487600,549.71,0
1346488200,449.98,0
1346488800,455.35,0
1346489400,439.72,0
1346490000,434.73,0
1346490600,399.86,0
1346491200,328.58,0
1346491800,288.56,0
1346492400,364.07,0
1346493000,436.53,0
1346493600,1053.64,1
1346494200,428.37,0
1346494800,447.16,0
1346495400,468.03,0
1346496000,521.37,0
1346496600,440.56,0
1346497200,439.42,0
1346497800,494.23,0
1346498400,402.51,0
1346499000,365.87,0
1346499600,348.22,0
1346500200,378.69,0
1346500800,350.62,0
1346501400,302.57,0
1346502000,445.17,0
1346502600,524.38,0
1346503200,515.26,0
1346503800,519.34,0
1346504400,560.47,0
1346505000,414.11,0
1346505600,350.49,0
1346506200,355,0
1346506800,355.62,0
1346507400,316.07,0
1346508000,273.01,0
1346508600,375.64,0
1346509200,516.29,0
1346509800,600.46,0
1346510400,585.07,0
1346511000,631.15,0
1346511600,886.39,0
1346512200,454.62,0
1346512800,458.07,0
1346513400,444.89,0
1346514000,448.03,0
1346514600,447.7,0
1346515200,556.78,0
1346515800,653.54,0
1346516400,713.14,0
1346517000,788.96,0
1346517600,577.52,0
1346518200,573.06,0
1346518800,443.86,0
1346519400,417.56,0
1346520000,458.33,0
1346520600,494.58,0
1346521200,573.94,0
1346521800,668.41,0
1346522400,609.66,0
1346523000,550.91,0
1346523600,528.8,0
1346524200,551.36,0
1346524800,413.68,0
1346525400,408.26,0
1346526000,335.31,0
1346526600,426,0
1346527200,639.17,0
1346527800,631.26,0
1346528400,599.86,0
1346529000,542.09,0
1346529600,502.13,0
1346530200,598.72,1
1346530800,604.15,0
1346531400,506.43,0
1346532000,597.52,0
1346532600,381.71,0
1346533200,459.11,0
1346533800,505.72,0
1346534400,498.57,0
1346535000,510.5,0
1346535600,436.88,0
1346536200,2145.25,0
1346536800,4979.9,0
1346537400,4826.88,0
1346538000,4729.22,0
1346538600,4716.18,0
1346539200,541.38,0
1346539800,293.35,0
1346540400,347.44,0
1346541000,373.99,0
1346541600,354.13,0
1346542200,265.45,0
1346542800,259.5,0
1346543400,318.05,0
1346544000,348.04,0
1346544600,453.63,0
1346545200,314.76,0
1346545800,221.43,0
1346546400,341.67,0
1346547000,349.53,0
1346547600,337.78,0
1346548200,357.43,0
1346548800,264.82,0
1346549400,236.18,0
1346550000,271.78,0
1346550600,453.11,0
1346551200,423.41,0
1346551800,268.35,0
1346552400,201.61,0
1346553000,316.03,0
1346553600,341.78,0
1346554200,329.18,0
1346554800,288.03,0
1346555400,251.98,0
1346556000,242.27,0
1346556600,341.44,0
1346557200,366.67,0
1346557800,362.41,0
1346558400,248.38,0
1346559000,274.39,0
1346559600,351.61,0
1346560200,340.32,0
1346560800,304.59,0
1346561400,249.92,0
1346562000,295.92,0
1346562600,344.08,0
1346563200,340.18,0
1346563800,291.77,0
1346564400,183.21,0
1346565000,292.9,0
1346565600,428.3,0
1346566200,379.86,0
1346566800,337.43,0
1346567400,276.92,0
1346568000,284.22,0
1346568600,802.92,0
1346569200,508.14,0
1346569800,451.07,0
1346570400,315.52,0
1346571000,242.28,0
1346571600,254.64,0
1346572200,567.77,0
1346572800,495.23,0
1346573400,427.9,0
1346574000,305.55,0
1346574600,347.31,0
1346575200,385.22,0
1346575800,337.5,0
1346576400,254.01,0
1346577000,239.31,0
1346577600,162.01,0
1346578200,316.36,0
1346578800,372.51,0
1346579400,483.14,0
1346580000,465.95,0
1346580600,374.19,0
1346581200,253.1,0
1346581800,308.99,0
1346582400,267.94,0
1346583000,252.61,0
1346583600,245.94,0
1346584200,296.39,0
1346584800,366.67,0
1346585400,369.63,0
1346586000,458.98,0
1346586600,603.78,0
1346587200,409.24,0
1346587800,387.6,0
1346588400,1070.29,1
1346589000,1080.81,1
1346589600,404.71,0
1346590200,1158.82,0
1346590800,687.22,0
1346591400,685.73,0
1346592000,587.61,0
1346592600,489.61,0
1346593200,478.35,0
1346593800,454.63,0
1346594400,497.04,0
1346595000,565.78,0
1346595600,658.86,0
1346596200,678.21,0
1346596800,645.42,0
1346597400,683.23,0
1346598000,712.76,0
1346598600,763.81,0
1346599200,732.07,0
1346599800,672.91,0
1346600400,677.46,0
1346601000,845.55,0
1346601600,952.92,0
1346602200,1038.56,0
1346602800,808.43,0
1346603400,798.97,0
1346604000,719.15,0
1346604600,545.46,0
1346605200,527.74,0
1346605800,466.73,0
1346606400,448.13,0
1346607000,361.86,0
1346607600,378,0
1346608200,493.33,0
1346608800,566.1,0
1346609400,528.85,0
1346610000,375.43,0
1346610600,389.67,0
1346611200,469.71,0
1346611800,466.39,0
1346612400,444.16,0
1346613000,338.4,0
1346613600,282.14,0
1346614200,352.15,0
1346614800,374.79,0
1346615400,467.78,0
1346616000,397.66,0
1346616600,357.18,0
1346617200,416.73,0
1346617800,450.22,0
1346618400,379.83,0
