"timestamp","power","anomaly"
1404153000,2680.6,0
1404153600,2662.5,0
1404154200,2646.7,0
1404154800,2644.1,0
1404155400,2632.2,0
1404156000,2617.5,0
1404156600,2620.7,0
1404157200,2609.2,0
1404157800,2611.6,0
1404158400,2552.8,0
1404159000,2526.8,0
1404159600,2521.5,0
1404160200,2517.9,0
1404160800,2511.3,0
1404161400,2509.7,0
1404162000,2504,0
1404162600,2519.7,0
1404163200,2615.3,0
1404163800,1641.4,0
1404164400,372.6,0
1404165000,362.9,0
1404165600,2567.5,0
1404166200,2618.2,0
1404166800,2543.7,0
1404167400,1645.8,0
1404168000,269.6,0
1404168600,277.9,0
1404169200,2186.9,0
1404169800,2552.2,0
1404170400,2918,0
1404171000,2753.1,0
1404171600,901.7,0
1404172200,997.7,0
1404172800,2584.6,0
1404173400,2951.7,0
1404174000,2944.1,1
1404174600,4571.5,1
1404175200,7118.7,1
1404175800,8049.9,1
1404176400,5128.1,1
1404177000,5424.6,1
1404177600,2748.1,0
1404178200,2565.2,1
1404178800,2476.3,1
1404179400,1959.2,0
1404180000,259.9,0
1404180600,245.5,0
1404181200,1091,0
1404181800,2444.7,0
1404182400,2553.5,0
1404183000,2568.5,0
1404183600,389,0
1404184200,343.4,0
1404184800,340.8,0
1404185400,339,0
1404186000,343.4,0
1404186600,315.7,0
1404187200,239.8,0
1404187800,239.9,0
1404188400,239.5,0
1404189000,240.1,0
1404189600,239.7,0
1404190200,238.5,0
1404190800,240.7,0
1404191400,240.7,0
1404192000,342.4,0
1404192600,347,0
1404193200,348.6,0
1404193800,344.7,0
1404194400,339.1,0
1404195000,340.8,0
1404195600,349.1,0
1404196200,337.5,0
1404196800,557.9,0
1404197400,2499,0
1404198000,1866.3,0
1404198600,1165,0
1404199200,614.3,0
1404199800,2691.6,0
1404200400,2637.5,0
1404201000,2306.4,0
1404201600,443.7,0
1404202200,511.5,0
1404202800,489.9,0
1404203400,506.1,0
1404204000,481.5,0
1404204600,499.9,0
1404205200,470.8,0
1404205800,489.4,0
1404206400,433.3,0
1404207000,426.8,0
1404207600,433.8,0
1404208200,429.2,0
1404208800,621.3,0
1404209400,781.1,0
1404210000,528.7,0
1404210600,389.5,0
1404211200,436,0
1404211800,1728.3,0
1404212400,2820.8,1
1404213000,2847.2,0
1404213600,2784.6,0
1404214200,2759.5,1
1404214800,2771.8,0
1404215400,2769.1,1
1404216000,2759.4,0
1404216600,2757.6,0
1404217200,2757.6,0
1404217800,2745.9,0
1404218400,2736.9,1
1404219000,2713.7,0
1404219600,2630.2,0
1404220200,2614.1,0
1404220800,2614.4,0
1404221400,2611.1,0
1404222000,2594.2,0
1404222600,2606,0
1404223200,2608,0
1404223800,2696.6,1
1404224400,2719.4,0
1404225000,2730,0
1404225600,2715.5,0
1404226200,2725.9,0
1404226800,2783.3,0
1404227400,2811,0
1404228000,2806.7,0
1404228600,2820.9,0
1404229200,2756.3,0
1404229800,2700.7,0
1404230400,2700.2,0
1404231000,2702.3,0
1404231600,2705.5,0
1404232200,2699.4,0
1404232800,2701.1,0
1404233400,2695.9,0
1404234000,2771.9,0
1404234600,2813.8,1
1404235200,2806,1
1404235800,2797.7,0
1404236400,3161.5,0
1404237000,3214.5,0
1404237600,2772.8,0
1404238200,2776.3,1
1404238800,2676.4,0
1404239400,2633.5,0
1404240000,2630.2,0
1404240600,2625.3,0
1404241200,2624.1,0
1404241800,2616.7,0
1404242400,2613.8,0
1404243000,2597.5,0
1404243600,2651.3,0
1404244200,2699.5,0
1404244800,2668.1,0
1404245400,2665.7,0
1404246000,2659.4,0
1404246600,2733,0
1404247200,2756.6,0
1404247800,2780,0
1404248400,2726.1,0
1404249000,2729.9,0
1404249600,2775.9,0
1404250200,2447.6,0
1404250800,509.6,0
1404251400,2303.2,0
1404252000,2786.7,0
1404252600,2741.2,0
1404253200,2908.9,0
1404253800,2990.2,0
1404254400,2678.3,0
1404255000,2612.3,0
1404255600,2642,0
1404256200,2655.1,0
1404256800,2675.4,0
1404257400,2636.1,0
1404258000,1018.9,0
1404258600,2014.3,0
1404259200,2644.9,0
1404259800,2593,0
1404260400,2584,0
1404261000,2582.7,0
1404261600,2630.3,0
1404262200,2281.7,0
1404262800,423.9,0
1404263400,429.1,0
1404264000,2156.5,0
1404264600,2572.5,0
1404265200,2555.4,0
1404265800,1729.5,0
1404266400,416.2,0
1404267000,301.2,0
1404267600,294,0
1404268200,2196,0
1404268800,2432.2,0
1404269400,1815.1,0
1404270000,286.4,0
1404270600,276.7,0
1404271200,257.4,0
1404271800,360.4,0
1404272400,363.3,0
1404273000,359,0
1404273600,360.1,0
1404274200,356.1,0
1404274800,333.4,0
1404275400,257.1,0
1404276000,256.7,0
1404276600,258,0
1404277200,256.6,0
1404277800,257.1,0
1404278400,256.7,0
1404279000,277.1,0
1404279600,315.7,0
1404280200,401.9,0
1404280800,734.2,0
1404281400,836.9,0
1404282000,481.3,0
1404282600,441.6,0
1404283200,439.4,0
1404283800,443.1,0
1404284400,579.2,0
1404285000,2169.8,1
1404285600,1855.1,0
1404286200,498.9,0
1404286800,2000.9,0
1404287400,1573.3,0
1404288000,435.6,0
1404288600,440.3,0
1404289200,492.3,0
1404289800,436.7,0
1404290400,440.1,0
1404291000,423.5,0
1404291600,337,0
1404292200,336.6,0
1404292800,334.9,0
1404293400,335.6,0
1404294000,333.4,0
1404294600,332.5,0
1404295200,331.1,0
1404295800,335.6,0
1404296400,444.4,0
1404297000,439.4,0
1404297600,433.5,0
1404298200,429.6,0
1404298800,429.1,0
1404299400,424.7,0
1404300000,426.4,0
1404300600,421.6,0
1404301200,422.7,0
1404301800,350.4,0
1404302400,320,0
1404303000,318.5,0
1404303600,317.2,0
1404304200,316.4,0
1404304800,1366.6,0
1404305400,2730.5,0
1404306000,2703.7,0
1404306600,2738.7,0
1404307200,1554.7,0
1404307800,523.1,0
1404308400,2843.4,0
1404309000,2885.1,0
1404309600,2878.1,0
1404310200,2882.9,0
1404310800,2860.1,0
1404311400,2871.3,0
1404312000,2883.9,0
1404312600,2890.7,0
1404313200,2847.7,0
1404313800,2817.2,0
1404314400,2824.2,0
1404315000,2838.2,0
1404315600,2833.4,0
1404316200,2811.2,0
1404316800,2801,0
1404317400,2707.5,0
