"timestamp","power","anomaly"
1404153000,112,0
1404153600,140.9,0
1404154200,121.6,0
1404154800,668,0
1404155400,1615.8,1
1404156000,255,0
1404156600,125.6,0
1404157200,168.7,1
1404157800,275.3,1
1404158400,1017.4,1
1404159000,150.5,0
1404159600,151.5,0
1404160200,150.5,0
1404160800,233,0
1404161400,301.3,0
1404162000,635.8,0
1404162600,120,0
1404163200,119.6,0
1404163800,144.7,0
1404164400,242.2,0
1404165000,166,0
1404165600,94.8,0
1404166200,95,0
1404166800,94.8,0
1404167400,199.2,1
1404168000,289.4,0
1404168600,510.7,1
1404169200,173.9,0
1404169800,164,0
1404170400,464.7,0
1404171000,1555.7,1
1404171600,1486,1
1404172200,752.3,1
1404172800,94.1,0
1404173400,94,0
1404174000,210.6,0
1404174600,189.8,0
1404175200,94,0
1404175800,94.1,0
1404176400,94,0
1404177000,164,0
1404177600,217.2,0
1404178200,131.4,0
1404178800,94,0
1404179400,530.9,1
1404180000,97.2,0
1404180600,278.9,0
1404181200,447.2,1
1404181800,1450.6,1
1404182400,1410.5,1
1404183000,760.2,1
1404183600,176.3,0
1404184200,218,0
1404184800,101.9,0
1404185400,95,0
1404186000,95,0
1404186600,129.4,0
1404187200,218.7,0
1404187800,165.1,0
1404188400,94.8,0
1404189000,94.5,0
1404189600,94.9,0
1404190200,178.2,0
1404190800,217.1,1
1404191400,102.4,0
1404192000,101.2,0
1404192600,171.4,0
1404193200,211.1,0
1404193800,461.8,1
1404194400,695.5,1
1404195000,137.2,0
1404195600,1363.2,1
1404196200,2088.3,1
1404196800,259.9,0
1404197400,511.3,1
1404198000,112.3,0
1404198600,1186.2,1
1404199200,2300.4,1
1404199800,1127.3,1
1404200400,825.9,1
1404201000,981,1
1404201600,657.4,1
1404202200,417.8,1
1404202800,192.4,1
1404203400,2739.7,1
1404204000,2871.5,1
1404204600,2523.1,1
1404205200,1627.4,1
1404205800,356,0
1404206400,173.6,0
1404207000,581.2,1
1404207600,921.8,1
1404208200,1504.9,1
1404208800,1389.6,1
1404209400,50,0
1404210000,163.7,0
1404210600,170.8,0
1404211200,54.7,0
1404211800,910.1,0
1404212400,896.8,0
1404213000,1034,0
1404213600,1757.9,1
1404214200,1711.8,1
1404214800,1698.7,1
1404215400,1808.9,0
1404216000,2460.1,0
1404216600,1818,0
1404217200,1699.5,0
1404217800,1656.2,0
1404218400,1662.8,0
1404219000,1678.5,0
1404219600,1861.8,0
1404220200,1070,0
1404220800,119.1,0
1404221400,49.2,0
1404222000,117,0
1404222600,133.7,0
1404223200,1318.4,1
1404223800,2073.4,1
1404224400,497.3,1
1404225000,50,0
1404225600,50,0
1404226200,110,0
1404226800,582.5,1
1404227400,1429.1,1
1404228000,1698.8,0
1404228600,1727.6,0
1404229200,1731.6,0
1404229800,1779.3,0
1404230400,1812.4,0
1404231000,1760.7,0
1404231600,1346.6,0
1404232200,128,0
1404232800,1607.5,0
1404233400,1830.8,0
1404234000,1825.5,0
1404234600,978,0
1404235200,483.8,0
1404235800,113.9,0
1404236400,98.6,0
1404237000,173.7,0
1404237600,118.7,0
1404238200,84.2,0
1404238800,102.8,0
1404239400,51,0
1404240000,131.5,0
1404240600,423,0
1404241200,670.1,0
1404241800,1734.2,0
1404242400,1807.6,1
1404243000,1082.4,1
1404243600,193.6,1
1404244200,494.4,1
1404244800,327.4,0
1404245400,1527.5,1
1404246000,2169.4,1
1404246600,1611.3,1
1404247200,542.5,1
1404247800,106,0
1404248400,150,0
1404249000,229.8,0
1404249600,225.8,0
1404250200,94,0
1404250800,974.9,1
1404251400,2174.4,1
1404252000,1572.7,1
1404252600,868.8,1
1404253200,225.2,0
1404253800,93,0
1404254400,93,0
1404255000,93.2,0
1404255600,191.8,0
1404256200,212.3,0
1404256800,94,0
1404257400,841.6,1
1404258000,1441.8,1
1404258600,1476.3,1
1404259200,542.2,1
1404259800,136.9,0
1404260400,93,0
1404261000,93,0
1404261600,93,0
1404262200,200.9,0
1404262800,192.4,0
1404263400,93.1,0
1404264000,470.3,1
1404264600,172,0
1404265200,191.8,0
1404265800,216.3,0
1404266400,1065.8,1
1404267000,1387.8,1
1404267600,1163.8,1
1404268200,102.4,0
1404268800,217.8,0
1404269400,163.1,0
1404270000,93,0
1404270600,94,0
1404271200,93.3,0
1404271800,173.3,0
1404272400,529.6,1
1404273000,97.8,0
1404273600,93,0
1404274200,93,0
1404274800,125.8,0
1404275400,217,1
1404276000,167.5,0
1404276600,170.9,0
1404277200,168.9,0
1404277800,92,0
1404278400,198.9,0
1404279000,211.7,0
1404279600,92.1,0
1404280200,132.2,0
1404280800,599,1
1404281400,1757.8,1
1404282000,1479.3,0
1404282600,706.2,0
1404283200,50,0
1404283800,50.1,0
1404284400,50.1,0
1404285000,345.2,0
1404285600,2003.9,1
1404286200,594.9,1
1404286800,452.5,1
1404287400,140.5,0
1404288000,717.8,1
1404288600,1003.8,1
1404289200,246.7,1
1404289800,146.4,1
1404290400,874.8,1
1404291000,1418,0
1404291600,742.6,0
1404292200,3575.2,1
1404292800,3038.3,1
1404293400,1996.8,1
1404294000,1095.1,0
1404294600,193.7,0
1404295200,376.6,0
1404295800,209.3,0
1404296400,115.9,0
1404297000,333.1,0
1404297600,612.6,1
1404298200,173.4,0
1404298800,398.7,0
1404299400,240.7,0
1404300000,293.9,0
1404300600,75.2,0
1404301200,214.8,0
1404301800,1097.2,0
1404302400,1986.5,0
1404303000,2868.6,0
1404303600,6055.5,1
1404304200,3965.7,1
1404304800,1939,0
1404305400,2112,0
1404306000,2123,0
1404306600,2031.4,0
1404307200,2088,0
1404307800,2156.8,0
1404308400,1857.9,0
1404309000,2073.9,0
1404309600,1666.3,0
1404310200,51.7,0
1404310800,52,0
1404311400,172.2,0
1404312000,145.2,1
1404312600,52,0
1404313200,85.2,0
1404313800,129.7,0
1404314400,3148.8,0
1404315000,4454.6,1
1404315600,2913,0
1404316200,2277,0
1404316800,1766.6,0
1404317400,1774.6,0
1404318000,1848.6,0
1404318600,3893.2,1
1404319200,3646.2,1
1404319800,2803.5,0
1404320400,2391.8,0
1404321000,3773.4,1
1404321600,3543.7,1
1404322200,2992.8,1
1404322800,3561.9,1
1404323400,1690.5,1
1404324000,1676.3,1
1404324600,2264.8,1
1404325200,1727.2,1
1404325800,1844.9,1
1404326400,1808.6,1
1404327000,872.5,1
1404327600,80.1,0
1404328200,52,0
1404328800,138.7,0
1404329400,168.5,0
1404330000,52.1,0
1404330600,52.1,0
1404331200,719.7,0
1404331800,63,0
1404332400,176.7,0
1404333000,137.9,0
1404333600,52,0
1404334200,52,0
1404334800,52.2,0
1404335400,115.1,0
1404336000,295.9,0
1404336600,318.4,1
1404337200,1312.5,1
1404337800,1071.1,1
1404338400,1523.8,1
1404339000,1536.7,1
1404339600,859.2,1
1404340200,322.7,1
1404340800,209.2,0
1404341400,119.5,0
1404342000,126.4,0
1404342600,124.2,0
1404343200,189.7,0
1404343800,215.9,0
1404344400,124.8,0
1404345000,94,0
1404345600,94,0
1404346200,115.2,0
1404346800,620.6,1
1404347400,1560.1,1
1404348000,1481.5,1
1404348600,816.5,1
1404349200,117,0
1404349800,200.1,0
1404350400,238.1,0
1404351000,139.9,0
1404351600,192.9,0
1404352200,814.7,1
1404352800,171.9,0
1404353400,221.1,0
1404354000,186.6,0
1404354600,94,0
1404355200,94,0
1404355800,94,0
1404356400,168.3,0
1404357000,235.7,0
1404357600,1438.6,1
1404358200,1408.4,1
1404358800,1190.9,1
1404359400,191.7,0
1404360000,241.7,0
1404360600,190.3,0
1404361200,113.3,0
1404361800,94,0
1404362400,94,0
1404363000,182.8,0
1404363600,258,0
1404364200,187.9,0
1404364800,149.5,0
1404365400,93.7,0
1404366000,128.2,0
1404366600,217,0
1404367200,144.1,0
1404367800,181.1,0
1404368400,2587.6,0
1404369000,2187,1
1404369600,1346.2,1
1404370200,307.8,1
1404370800,113.2,0
1404371400,656.1,1
1404372000,176.8,0
1404372600,752,1
1404373200,201,0
1404373800,88.3,0
1404374400,538.3,0
1404375000,104.9,0
1404375600,226.4,0
1404376200,255.1,1
1404376800,114.5,0
1404377400,63.3,0
1404378000,326,0
1404378600,75.1,0
1404379200,177.6,0
1404379800,131.8,0
1404380400,54.6,0
1404381000,55,0
1404381600,55.1,0
1404382200,145.6,0
1404382800,604.1,1
1404383400,64.7,0
1404384000,54.2,0
1404384600,54.9,0
1404385200,89.3,0
1404385800,177.9,0
1404386400,120.3,0
1404387000,61.6,0
1404387600,129.4,0
1404388200,955.4,0
1404388800,1743.1,0
1404389400,1730.7,0
1404390000,1590.3,0
1404390600,53.4,0
1404391200,99.5,0
1404391800,175.1,0
1404392400,128.1,0
1404393000,52,0
1404393600,913.7,0
1404394200,1667.2,0
1404394800,1818.1,0
1404395400,521.4,0
1404396000,93,0
1404396600,1922.4,1
1404397200,1678.8,1
1404397800,1677.4,1
1404398400,174.6,0
1404399000,112,0
1404399600,128.1,0
1404400200,1211.8,1
1404400800,1868.8,0
1404401400,1805,0
1404402000,1839.3,0
1404402600,2188.9,0
1404403200,1722.2,0
1404403800,1712.3,0
1404404400,1745.4,0
1404405000,1822.7,0
1404405600,1758.5,0
1404406200,1700,0
1404406800,1689.7,0
1404407400,1692.2,0
1404408000,1791,0
1404408600,2218.5,1
1404409200,280.5,0
1404409800,201.6,0
1404410400,81.7,0
1404411000,54,0
1404411600,87.3,0
1404412200,298,0
1404412800,361.8,0
1404413400,146.4,0
1404414000,120.7,0
1404414600,120.2,0
1404415200,556.4,1
1404415800,236.5,0
1404416400,179.7,0
1404417000,96,0
1404417600,96.2,0
1404418200,96,0
1404418800,173.2,0
1404419400,217,0
1404420000,103,0
1404420600,95,0
1404421200,95.4,0
1404421800,150.7,0
1404422400,534.8,1
1404423000,152.5,0
1404423600,112.9,0
1404424200,173.8,0
1404424800,175.3,0
1404425400,208.5,0
1404426000,198.3,0
1404426600,95.9,0
1404427200,491,1
1404427800,96,0
1404428400,170.6,0
1404429000,218.6,0
1404429600,116.2,0
1404430200,96.1,0
1404430800,96,0
1404431400,138.4,0
1404432000,431.7,1
1404432600,143.2,0
1404433200,95.7,0
1404433800,95.8,0
1404434400,104.6,0
1404435000,220.7,0
1404435600,256.5,0
1404436200,176,0
1404436800,139.8,0
1404437400,626,1
1404438000,1421.8,1
1404438600,1489.8,1
1404439200,186.1,0
1404439800,95.6,0
1404440400,95.3,0
1404441000,402.6,1
1404441600,214.1,0
1404442200,188,0
1404442800,95.7,0
1404443400,95.9,0
1404444000,96,0
1404444600,172.9,0
1404445200,217.7,0
1404445800,125.6,0
1404446400,95.4,0
1404447000,95.1,0
1404447600,167.2,0
1404448200,300,1
1404448800,212.4,0
1404449400,95.1,0
1404450000,411.8,1
1404450600,95.1,0
1404451200,182.9,0
1404451800,216.8,0
1404452400,99.9,0
1404453000,95,0
1404453600,95.3,0
1404454200,148.6,0
1404454800,218.5,0
1404455400,148.4,0
1404456000,95.4,0
1404456600,95.7,0
1404457200,96.1,0
1404457800,200.1,0
1404458400,206.5,0
1404459000,119.8,0
1404459600,603.8,0
1404460200,1292.2,1
1404460800,1499.3,1
1404461400,241,0
1404462000,174.8,0
1404462600,560.6,1
1404463200,1471.9,1
1404463800,1250.3,0
1404464400,556.8,0
1404465000,594.8,0
1404465600,720.5,1
1404466200,1450.8,1
1404466800,2797.1,1
1404467400,2824,1
1404468000,1345.4,1
1404468600,957.1,1
1404469200,123.4,0
1404469800,194.8,0
1404470400,308.4,0
1404471000,143.9,0
1404471600,1404.7,1
1404472200,3594.7,1
1404472800,6030.4,1
1404473400,3870.2,1
1404474000,728.1,0
1404474600,820.4,0
1404475200,1498.3,0
1404475800,1522.1,0
1404476400,1595.2,0
1404477000,1937.2,0
1404477600,1644.7,0
1404478200,1583.2,0
1404478800,4685.3,1
1404479400,4209.9,1
1404480000,3363.2,1
1404480600,2032.3,0
1404481200,1670.1,0
1404481800,1605.5,0
1404482400,2173.5,1
1404483000,180,0
1404483600,283,0
1404484200,529.2,1
1404484800,163.5,0
1404485400,174.5,0
1404486000,352.2,1
1404486600,1248.2,1
1404487200,1691.9,0
1404487800,1827,0
1404488400,1782.2,0
1404489000,1777.2,0
1404489600,4386.3,1
1404490200,5207,1
1404490800,4366.6,1
1404491400,2408.8,0
1404492000,1944.6,0
1404492600,1785.6,0
1404493200,1660.2,0
1404493800,1671,0
1404494400,1573.2,0
1404495000,1548.3,0
1404495600,1671.6,1
1404496200,1713.5,1
1404496800,1626,1
1404497400,1548,1
1404498000,1529.3,1
1404498600,1554.9,0
1404499200,1631.6,1
1404499800,776.7,1
1404500400,54.4,0
1404501000,54,0
1404501600,354.6,1
1404502200,154,0
1404502800,166.2,0
1404503400,54.1,0
1404504000,55.1,0
1404504600,54.9,0
1404505200,122.2,0
1404505800,225.1,0
1404506400,166.5,0
1404507000,101.4,0
1404507600,99.5,0
1404508200,98.3,0
1404508800,216.5,0
1404509400,297.9,0
1404510000,166.4,0
1404510600,97,0
1404511200,1114.8,0
1404511800,115.2,0
1404512400,220.8,0
1404513000,182.5,0
1404513600,96.8,0
1404514200,97,0
1404514800,97.2,0
1404515400,139.5,0
1404516000,220.3,0
1404516600,278.8,0
1404517200,184.9,0
1404517800,175.8,0
1404518400,98,0
1404519000,154.4,0
1404519600,219.1,0
1404520200,179.5,0
1404520800,181.6,0
1404521400,177.6,0
1404522000,101.5,0
1404522600,288.7,0
1404523200,1768.8,1
1404523800,2244.2,1
1404524400,1006.6,1
1404525000,250.8,0
1404525600,237.8,0
1404526200,228.8,0
1404526800,224.2,0
1404527400,224.3,0
1404528000,218.9,0
1404528600,199.1,0
1404529200,96.3,0
1404529800,96,0
1404530400,140.3,0
1404531000,220.5,0
1404531600,195.7,0
1404532200,812.3,0
1404532800,1426.7,0
1404533400,1394.4,0
1404534000,1469.9,0
1404534600,1455.1,0
1404535200,1348.9,0
1404535800,1346.1,0
1404536400,1349.3,0
1404537000,1431.6,0
1404537600,1448,0
1404538200,236.4,0
1404538800,96,0
1404539400,96,0
1404540000,175.7,0
1404540600,199.9,0
1404541200,101.3,0
1404541800,96.2,0
1404542400,653,1
1404543000,462.6,1
1404543600,219.2,1
1404544200,119.4,0
1404544800,165.4,0
1404545400,225.8,0
1404546000,184.2,0
1404546600,286,1
1404547200,547.4,0
1404547800,1023.4,1
1404548400,2212.4,1
1404549000,4272.4,1
1404549600,3857.8,1
1404550200,3257.2,1
1404550800,449.4,0
1404551400,168.2,0
1404552000,150.8,0
1404552600,256.9,0
1404553200,567.8,0
1404553800,214.6,0
1404554400,149.5,0
1404555000,149.1,0
1404555600,237.1,0
1404556200,265.8,0
1404556800,197.2,1
1404557400,597,1
1404558000,2037.3,1
1404558600,1780.8,1
1404559200,1666.3,0
1404559800,1700.4,1
1404560400,1683.5,1
1404561000,1400.8,0
1404561600,577.9,0
1404562200,200.9,0
1404562800,130.1,0
1404563400,129.2,0
1404564000,128.5,0
1404564600,495.2,1
1404565200,399.9,1
1404565800,1676.2,1
1404566400,804.1,0
1404567000,128.2,0
1404567600,211.8,0
1404568200,672.7,1
1404568800,1720.7,1
1404569400,1735.8,1
1404570000,1756.5,1
1404570600,694.9,0
1404571200,1302.2,1
1404571800,1283.7,1
1404572400,898.3,1
1404573000,1809.2,1
1404573600,1673.3,0
1404574200,2242.6,1
1404574800,674.6,0
1404575400,191.7,0
1404576000,183.6,0
1404576600,56.6,0
1404577200,1128.6,0
1404577800,1917.2,0
1404578400,1676.1,0
1404579000,1168.7,0
1404579600,65.3,0
1404580200,53.6,0
1404580800,53.7,0
1404581400,163,0
1404582000,435.9,0
1404582600,1650.2,0
1404583200,1487,0
1404583800,2254.6,1
1404584400,850.1,0
1404585000,254.8,0
1404585600,234,0
1404586200,96.5,0
1404586800,96,0
1404587400,96,0
1404588000,146.5,0
1404588600,218.2,0
1404589200,153.5,0
1404589800,96.1,0
1404590400,96,0
1404591000,96,0
1404591600,173.5,0
1404592200,217.6,0
1404592800,144.9,0
1404593400,266.2,1
1404594000,265.1,1
1404594600,247.1,0
1404595200,319.2,0
1404595800,646.8,1
1404596400,139.6,0
1404597000,122,0
1404597600,121,0
1404598200,139.3,0
1404598800,243.7,0
1404599400,214.2,0
1404600000,97.3,0
1404600600,832.2,1
1404601200,97.2,0
1404601800,140.3,0
1404602400,221,0
1404603000,197.1,0
1404603600,97.4,0
1404604200,99.5,0
1404604800,174.3,0
1404605400,235.2,0
1404606000,245.3,0
1404606600,163,0
1404607200,97.3,0
1404607800,97,0
1404608400,97.1,0
1404609000,189.3,0
1404609600,218.4,0
1404610200,130.9,0
1404610800,97,0
1404611400,97,0
1404612000,97,0
1404612600,220.8,0
1404613200,218.2,0
1404613800,98.6,0
1404614400,96.8,0
1404615000,95.5,0
1404615600,119.1,0
1404616200,288.6,1
1404616800,856.6,1
1404617400,127.6,0
1404618000,96,0
1404618600,761.6,0
1404619200,1405.7,0
1404619800,1483.2,0
1404620400,1429.8,0
1404621000,1358,0
1404621600,1352.7,0
1404622200,1355.5,0
1404622800,1414.7,0
1404623400,1483.6,0
1404624000,1393.1,0
1404624600,1362,1
1404625200,1361.9,1
1404625800,1363.9,1
1404626400,1446.2,1
1404627000,1479.4,1
1404627600,1364.6,0
1404628200,300.6,0
1404628800,173.7,0
1404629400,164.7,0
1404630000,168.1,0
1404630600,168.9,0
1404631200,65.7,0
1404631800,65.4,0
1404632400,65.3,0
1404633000,65.1,0
1404633600,280.5,0
1404634200,398.4,0
1404634800,110.8,0
1404635400,1367.8,1
1404636000,3066.4,1
1404636600,4790.4,1
1404637200,2873.6,1
1404637800,1299,0
1404638400,1351.5,0
1404639000,213.3,0
1404639600,177.8,0
1404640200,491,0
1404640800,127.6,0
1404641400,474.5,1
1404642000,123.4,0
1404642600,177.3,0
1404643200,146,0
1404643800,269.5,0
1404644400,254.7,0
1404645000,52.4,0
1404645600,496.4,0
1404646200,1691.2,1
1404646800,476.2,0
1404647400,307.7,0
1404648000,191.1,0
1404648600,184.4,0
1404649200,947.4,0
1404649800,2059.4,1
1404650400,1989.8,1
1404651000,1703.4,1
1404651600,297.2,0
1404652200,188.7,0
1404652800,189.2,0
1404653400,252.9,0
1404654000,252.1,0
1404654600,356.6,0
1404655200,1697.2,0
1404655800,1664.3,1
1404656400,1155.9,1
1404657000,85.5,0
1404657600,3453.5,1
1404658200,2572.2,1
1404658800,1887.5,1
1404659400,2311.7,1
1404660000,1844.9,0
1404660600,2278.3,0
1404661200,573.9,0
1404661800,178.3,0
1404662400,128.9,0
1404663000,90.6,0
1404663600,113.8,0
1404664200,1621.2,0
1404664800,1825.6,0
1404665400,1760.2,0
1404666000,1813.7,0
1404666600,178.3,0
1404667200,153.5,0
1404667800,236.1,0
1404668400,357.9,0
1404669000,1767.9,0
1404669600,1755,0
1404670200,1761.6,0
1404670800,624.2,0
1404671400,177.6,0
1404672000,52.1,0
1404672600,52,0
1404673200,52,0
1404673800,1145.1,0
1404674400,1356.5,1
1404675000,780.2,1
1404675600,143.7,0
1404676200,142.1,0
1404676800,180.2,0
1404677400,331.4,0
1404678000,628,0
1404678600,248.4,0
1404679200,175,0
1404679800,476.4,1
1404680400,244,0
1404681000,215.4,0
1404681600,117,0
1404682200,603.6,1
1404682800,109.7,0
1404683400,147.4,0
1404684000,219.2,0
1404684600,139.7,0
1404685200,96,0
1404685800,96.1,0
1404686400,95.4,0
1404687000,214.3,0
1404687600,197.7,0
1404688200,95.9,0
1404688800,167.8,0
1404689400,176.3,0
1404690000,203.2,0
1404690600,1926.6,1
1404691200,1511.7,1
1404691800,1452.8,1
1404692400,1450.9,1
1404693000,1018.4,1
1404693600,192.6,0
1404694200,212.6,0
1404694800,95,0
1404695400,95.1,0
1404696000,95,0
1404696600,127.1,0
1404697200,220.1,0
1404697800,171.2,0
1404698400,95.1,0
1404699000,95.3,0
1404699600,142.5,0
1404700200,244.9,0
1404700800,273,0
1404701400,122.3,0
1404702000,96,0
1404702600,96,0
1404703200,109.4,0
1404703800,221.2,0
1404704400,178.3,0
1404705000,97.4,0
1404705600,95.1,0
1404706200,95.3,0
1404706800,175.2,0
1404707400,538.2,1
1404708000,135,0
1404708600,696.5,1
1404709200,1366.3,1
1404709800,1368.7,1
1404710400,1492.4,1
1404711000,324.9,0
1404711600,576.5,1
1404712200,197.6,0
1404712800,199,0
1404713400,256.7,0
1404714000,1078.3,0
1404714600,2376.4,1
1404715200,3808.1,1
1404715800,3055.1,1
1404716400,1725.4,1
1404717000,444.3,0
1404717600,237.3,0
1404718200,125.3,0
1404718800,52.3,0
1404719400,425.1,1
1404720000,92.9,0
1404720600,176.5,0
1404721200,106.3,0
1404721800,52.5,0
1404722400,747.1,0
1404723000,130.4,0
1404723600,236,0
1404724200,189.3,0
1404724800,53,0
