"timestamp","power","anomaly"
1404153000,550,1
1404153600,525,1
1404154200,338,0
1404154800,204,0
1404155400,178,0
1404156000,179,0
1404156600,306,0
1404157200,274,0
1404157800,190,0
1404158400,334,0
1404159000,299,0
1404159600,246,0
1404160200,465,1
1404160800,395,0
1404161400,200,0
1404162000,75,0
1404162600,76,0
1404163200,75,0
1404163800,258,0
1404164400,259,0
1404165000,83,0
1404165600,227,0
1404166200,254,0
1404166800,246,0
1404167400,456,1
1404168000,396,1
1404168600,148,0
1404169200,90,0
1404169800,103,0
1404170400,144,0
1404171000,252,0
1404171600,148,0
1404172200,132,0
1404172800,264,0
1404173400,246,0
1404174000,334,0
1404174600,464,1
1404175200,266,0
1404175800,104,0
1404176400,167,0
1404177000,155,0
1404177600,2449,1
1404178200,1986,1
1404178800,371,0
1404179400,467,0
1404180000,494,0
1404180600,460,0
1404181200,619,0
1404181800,606,1
1404182400,611,0
1404183000,310,0
1404183600,334,0
1404184200,338,0
1404184800,434,0
1404185400,258,0
1404186000,183,0
1404186600,368,0
1404187200,435,0
1404187800,492,0
1404188400,634,0
1404189000,493,0
1404189600,269,0
1404190200,184,0
1404190800,182,0
1404191400,204,0
1404192000,377,0
1404192600,248,0
1404193200,652,1
1404193800,470,0
1404194400,476,0
1404195000,518,0
1404195600,659,0
1404196200,449,0
1404196800,365,0
1404197400,435.67,0
1404198000,506.33,0
1404198600,577,0
1404199200,534,0
1404199800,284,0
1404200400,284,0
1404201000,332,0
1404201600,575,0
1404202200,783,1
1404202800,912,1
1404203400,363,0
1404204000,474,0
1404204600,451,0
1404205200,596,1
1404205800,375,0
1404206400,244,0
1404207000,255,0
1404207600,237,0
1404208200,264,0
1404208800,349,0
1404209400,412,0
1404210000,399,0
1404210600,288,0
1404211200,376,0
1404211800,701,0
1404212400,1340,1
1404213000,516,0
1404213600,342,0
1404214200,169,0
1404214800,730,0
1404215400,865,1
1404216000,535,0
1404216600,1220,1
1404217200,745,1
1404217800,624,1
1404218400,981,1
1404219000,1317,1
1404219600,744,1
1404220200,645,0
1404220800,393,0
1404221400,299,0
1404222000,333,0
1404222600,202,0
1404223200,183,0
1404223800,189,0
1404224400,345,0
1404225000,534,1
1404225600,540,0
1404226200,424,0
1404226800,469,0
1404227400,473,0
1404228000,252,0
1404228600,358,0
1404229200,367,0
1404229800,312,0
1404230400,264,0
1404231000,329,0
1404231600,572,0
1404232200,638,0
1404232800,369,0
1404233400,368,0
1404234000,357,0
1404234600,367,0
1404235200,342,0
1404235800,262,0
1404236400,211,0
1404237000,249,0
1404237600,211,0
1404238200,136,0
1404238800,465,1
1404239400,292,0
1404240000,248,0
1404240600,242,0
1404241200,240,0
1404241800,323,0
1404242400,274,0
1404243000,97,0
1404243600,73,0
1404244200,73,0
1404244800,88,0
1404245400,257,0
1404246000,348,0
1404246600,252,0
1404247200,245,0
1404247800,335,0
1404248400,435,0
1404249000,284,0
1404249600,77,0
1404250200,73,0
1404250800,73,0
1404251400,93,0
1404252000,219,0
1404252600,216,0
1404253200,311,1
1404253800,355,0
1404254400,274,0
1404255000,375,0
1404255600,457,0
1404256200,88,0
1404256800,88,0
1404257400,87,0
1404258000,87,0
1404258600,203,0
1404259200,249,0
1404259800,301,0
1404260400,257,0
1404261000,244,0
1404261600,248,0
1404262200,474,1
1404262800,301,0
1404263400,88,0
1404264000,88,0
1404264600,89,0
1404265200,722,1
1404265800,396,0
1404266400,563,0
1404267000,407,0
1404267600,462,0
1404268200,422,0
1404268800,510,0
1404269400,426,0
1404270000,165,0
1404270600,159,0
1404271200,391,0
1404271800,572,0
1404272400,3044,1
1404273000,1064,1
1404273600,340,0
1404274200,463,0
1404274800,521,0
1404275400,590,0
1404276000,402,0
1404276600,463,1
1404277200,247,0
1404277800,200,0
1404278400,493,0
1404279000,296,0
1404279600,242,0
1404280200,334,0
1404280800,321,0
1404281400,750,1
1404282000,728,0
1404282600,441,0
1404283200,457,0
1404283800,413,0
1404284400,235,0
1404285000,278,0
1404285600,433,0
1404286200,244,0
1404286800,275,0
1404287400,214,0
1404288000,492,0
1404288600,517,0
1404289200,353,0
1404289800,366,0
1404290400,354,0
1404291000,420,0
1404291600,394,0
1404292200,139,0
1404292800,111,0
1404293400,133,0
1404294000,113,0
1404294600,384,0
1404295200,254,0
1404295800,320,0
1404296400,768,1
1404297000,327,0
1404297600,649,1
1404298200,447,0
1404298800,193,0
1404299400,153,0
1404300000,152,0
1404300600,313,0
1404301200,263,0
1404301800,174,0
1404302400,308,0
1404303000,283,0
1404303600,375,0
1404304200,472,0
1404304800,245,0
1404305400,234,0
1404306000,140,0
1404306600,88,0
1404307200,306,0
1404307800,355,0
1404308400,134,0
1404309000,531,1
1404309600,232,0
1404310200,539,1
1404310800,482,0
1404311400,323,0
1404312000,369,0
1404312600,414,0
1404313200,275,0
1404313800,288,0
1404314400,403,0
1404315000,262,0
1404315600,194,0
1404316200,180,0
1404316800,232,0
1404317400,773,1
1404318000,696,0
1404318600,388,0
1404319200,339,0
1404319800,326,0
1404320400,283,0
1404321000,320,0
1404321600,230,0
1404322200,175,0
1404322800,191,0
1404323400,201,0
1404324000,275,0
1404324600,502,0
1404325200,306,0
1404325800,247,0
1404326400,244,0
1404327000,242,0
1404327600,289,0
1404328200,274,0
1404328800,113,0
1404329400,80,0
1404330000,72,0
1404330600,72,0
1404331200,204,0
1404331800,495,1
1404332400,266,0
1404333000,245,0
1404333600,289,0
1404334200,359,0
1404334800,389,0
1404335400,156,0
1404336000,73,0
1404336600,72,0
1404337200,72,0
1404337800,87,0
1404338400,274,0
1404339000,399,0
1404339600,354,0
1404340200,300,0
1404340800,242,0
1404341400,273,0
1404342000,358,0
1404342600,163,0
1404343200,88,0
1404343800,88,0
1404344400,89,0
1404345000,127,0
1404345600,381,0
1404346200,407,1
1404346800,248,0
1404347400,240,0
1404348000,239,0
1404348600,238,0
1404349200,337,0
1404349800,179,0
1404350400,541,1
1404351000,209,0
1404351600,222,0
1404352200,1974,1
1404352800,1941,1
1404353400,680,0
1404354000,807,1
1404354600,445,0
1404355200,540,0
1404355800,460,0
1404356400,531,0
1404357000,354,0
1404357600,234,0
1404358200,373,0
1404358800,148,0
1404359400,205,0
1404360000,315,0
1404360600,472,0
1404361200,404,0
1404361800,316,0
1404362400,316,0
1404363000,468,0
1404363600,465,0
1404364200,117,0
1404364800,256,0
1404365400,161,0
1404366000,396,0
1404366600,315,0
1404367200,94,0
1404367800,265,0
1404368400,250,0
1404369000,384,0
1404369600,483,0
1404370200,421,0
1404370800,439,0
1404371400,306,0
1404372000,110,0
1404372600,238,0
