"timestamp","power","anomaly"
1404153000,314,0
1404153600,248,0
1404154200,275,0
1404154800,248,0
1404155400,225,0
1404156000,252,0
1404156600,264,0
1404157200,266,0
1404157800,240,0
1404158400,225,0
1404159000,251,0
1404159600,261,0
1404160200,251,0
1404160800,235,0
1404161400,225,0
1404162000,244,0
1404162600,267,0
1404163200,241,0
1404163800,233,0
1404164400,222,0
1404165000,253,0
1404165600,262,0
1404166200,233,0
1404166800,229,0
1404167400,221,0
1404168000,261,0
1404168600,313,0
1404169200,275,0
1404169800,245,0
1404170400,224,0
1404171000,247,0
1404171600,267,0
1404172200,252,0
1404172800,248,0
1404173400,299,0
1404174000,290,0
1404174600,271,0
1404175200,272,0
1404175800,235,0
1404176400,243,0
1404177000,239,0
1404177600,264,0
1404178200,288,0
1404178800,243,0
1404179400,390,0
1404180000,675,1
1404180600,584,1
1404181200,591,1
1404181800,472,0
1404182400,468,0
1404183000,347,0
1404183600,288,0
1404184200,660,1
1404184800,327,0
1404185400,275,0
1404186000,274,0
1404186600,377,0
1404187200,732,1
1404187800,506,0
1404188400,393,0
1404189000,954,1
1404189600,248,0
1404190200,354,0
1404190800,277,0
1404191400,284,0
1404192000,298,0
1404192600,364,0
1404193200,267,0
1404193800,237,0
1404194400,627,0
1404195000,1363,1
1404195600,2668,1
1404196200,2542,1
1404196800,1021,0
1404197400,990,0
1404198000,959,0
1404198600,928,0
1404199200,1781,1
1404199800,911,1
1404200400,963,0
1404201000,741,0
1404201600,806,0
1404202200,803,0
1404202800,584,0
1404203400,1035,1
1404204000,469,0
1404204600,504,0
1404205200,543,0
1404205800,526,0
1404206400,515,0
1404207000,493,0
1404207600,500,0
1404208200,361,0
1404208800,328,0
1404209400,356,0
1404210000,338,0
1404210600,468,0
1404211200,464,0
1404211800,404.5,0
1404212400,345,0
1404213000,378,0
1404213600,402,0
1404214200,375,0
1404214800,356,0
1404215400,351,0
1404216000,459,0
1404216600,482,0
1404217200,514,0
1404217800,801,0
1404218400,639,0
1404219000,670,0
1404219600,557,0
1404220200,496,0
1404220800,794,0
1404221400,622,0
1404222000,1039,1
1404222600,598,0
1404223200,608,0
1404223800,644,0
1404224400,673,0
1404225000,636,0
1404225600,616,0
1404226200,608,0
1404226800,728,0
1404227400,931,1
1404228000,584,0
1404228600,493,0
1404229200,579,0
1404229800,667,0
1404230400,534,0
1404231000,1099,1
1404231600,540,0
1404232200,544,0
1404232800,532,0
1404233400,472,0
1404234000,590,0
1404234600,875,1
1404235200,529,0
1404235800,539,0
1404236400,534,0
1404237000,462,0
1404237600,552,0
1404238200,278,0
1404238800,243,0
1404239400,225,0
1404240000,251,0
1404240600,276,0
1404241200,290,0
1404241800,256,0
1404242400,225,0
1404243000,263,0
1404243600,261,0
1404244200,221,0
1404244800,232,0
1404245400,217,0
1404246000,272,0
1404246600,253,0
1404247200,221,0
1404247800,231,0
1404248400,217,0
1404249000,284,0
