"timestamp","power","anomaly"
1404153000,378,0
1404153600,378,0
1404154200,486,0
1404154800,304,0
1404155400,152,0
1404156000,223,0
1404156600,382,0
1404157200,380,0
1404157800,309,0
1404158400,153,0
1404159000,254,0
1404159600,365,0
1404160200,537,0
1404160800,412,0
1404161400,240,0
1404162000,223,0
1404162600,218,0
1404163200,274,0
1404163800,592,1
1404164400,450,0
1404165000,134,0
1404165600,187,0
1404166200,186,0
1404166800,347,0
1404167400,466,1
1404168000,191,0
1404168600,252,0
1404169200,308,0
1404169800,270,0
1404170400,377,0
1404171000,330,0
1404171600,160,0
1404172200,161,0
1404172800,274,0
1404173400,585,0
1404174000,501,0
1404174600,268,0
1404175200,187,0
1404175800,216,0
1404176400,425,0
1404177000,437,0
1404177600,822,0
1404178200,383,0
1404178800,310,0
1404179400,376,0
1404180000,487,0
1404180600,302,0
1404181200,256,0
1404181800,210,0
1404182400,148,0
1404183000,725,0
1404183600,586,0
1404184200,163,0
1404184800,227,0
1404185400,156,0
1404186000,265,0
1404186600,845,0
1404187200,1037,1
1404187800,340,0
1404188400,327,0
1404189000,150,0
1404189600,463,0
1404190200,598,0
1404190800,303,0
1404191400,203,0
1404192000,616,0
1404192600,288,0
1404193200,574,0
1404193800,512,0
1404194400,284,0
1404195000,200,0
1404195600,204,0
1404196200,185,0
1404196800,630,0
1404197400,508,0
1404198000,386,0
1404198600,264,0
1404199200,229,0
1404199800,174,0
1404200400,494,0
1404201000,627,0
1404201600,558,0
1404202200,342,0
1404202800,204,0
1404203400,192,0
1404204000,374,0
1404204600,429,0
1404205200,539,0
1404205800,654,0
1404206400,318,0
1404207000,270,0
1404207600,367,0
1404208200,457,0
1404208800,511,0
1404209400,624,0
1404210000,480,0
1404210600,412,0
1404211200,360,0
1404211800,338,0
1404212400,564,0
1404213000,520,0
1404213600,409,0
1404214200,401,0
1404214800,1204,1
1404215400,2914,1
1404216000,1433,1
1404216600,815,0
1404217200,817,0
1404217800,845,0
1404218400,1133,1
1404219000,3586,1
1404219600,1896,1
1404220200,548,0
1404220800,2186,1
1404221400,2821,1
1404222000,677,0
1404222600,636,0
1404223200,351,0
1404223800,445,0
1404224400,541,0
1404225000,466,0
1404225600,539,0
1404226200,317,0
1404226800,318,0
1404227400,336,0
1404228000,572,0
1404228600,695,0
1404229200,529,0
1404229800,379,0
1404230400,324,0
1404231000,286,0
1404231600,484,0
1404232200,601,0
1404232800,648,0
1404233400,327,0
1404234000,244,0
1404234600,308,0
1404235200,313,0
1404235800,443,0
1404236400,473,0
1404237000,282,0
1404237600,345,0
1404238200,198,0
1404238800,349,0
1404239400,507,0
1404240000,286,0
1404240600,220,0
1404241200,245,0
1404241800,280,0
1404242400,557,0
1404243000,379,0
1404243600,238,0
1404244200,206,0
1404244800,149,0
1404245400,286,0
1404246000,522,0
1404246600,541,0
1404247200,239,0
1404247800,147,0
1404248400,205,0
1404249000,308,0
1404249600,376,0
1404250200,326,0
1404250800,224,0
1404251400,295,0
1404252000,207,0
1404252600,369,0
1404253200,435,0
1404253800,162,0
1404254400,160,0
1404255000,207,0
1404255600,424,0
1404256200,594,0
1404256800,235,0
1404257400,138,0
1404258000,224,0
1404258600,215,0
1404259200,437,0
1404259800,381,0
1404260400,274,0
1404261000,367,0
1404261600,212,0
1404262200,394,0
1404262800,517,0
1404263400,178,0
1404264000,299,0
1404264600,692,0
1404265200,450,0
1404265800,706,0
1404266400,338,0
1404267000,254,0
1404267600,489,0
1404268200,507,0
1404268800,841,0
1404269400,620,0
1404270000,1126,0
1404270600,1429,1
1404271200,667,0
1404271800,877,1
1404272400,587,0
1404273000,315,0
1404273600,270,0
1404274200,195,0
1404274800,468,0
1404275400,1223,1
1404276000,425,0
1404276600,378,0
1404277200,376,0
1404277800,1036,1
1404278400,519,0
1404279000,579,0
1404279600,686,0
1404280200,391,0
1404280800,249,0
1404281400,233,0
1404282000,196,0
1404282600,588,0
1404283200,579,0
1404283800,611,0
1404284400,254,0
1404285000,194,0
1404285600,270,0
1404286200,409,0
1404286800,586,0
1404287400,661,0
1404288000,280,0
1404288600,272,0
1404289200,204,0
1404289800,396,0
1404290400,515,0
1404291000,513,0
1404291600,504,0
1404292200,316,0
1404292800,273,0
1404293400,424,0
1404294000,428,0
1404294600,888,0
1404295200,458,0
1404295800,413,0
1404296400,492,0
1404297000,459,0
1404297600,688,0
1404298200,633,0
1404298800,589,0
1404299400,495,0
1404300000,333,0
1404300600,443,0
1404301200,2239,1
1404301800,2238,1
1404302400,1534,0
1404303000,1192,0
1404303600,1481,1
1404304200,743,0
1404304800,816,1
1404305400,771,0
1404306000,595,0
1404306600,325,0
1404307200,289,0
1404307800,802,0
1404308400,1174,1
1404309000,1010,1
1404309600,704,0
1404310200,266,0
1404310800,337,0
1404311400,375,0
1404312000,571,0
1404312600,743,1
1404313200,495,0
1404313800,338,0
1404314400,421,0
1404315000,467,0
1404315600,620,0
1404316200,609,0
1404316800,620,0
1404317400,421,0
1404318000,359,0
1404318600,353,0
1404319200,493,0
1404319800,580,0
1404320400,387,0
1404321000,333,0
1404321600,397,0
1404322200,338,0
1404322800,491,0
1404323400,386,0
1404324000,426,0
1404324600,183,0
1404325200,197,0
1404325800,315,0
1404326400,496,0
1404327000,574,1
1404327600,325,0
1404328200,200,0
1404328800,190,0
1404329400,168,0
1404330000,484,0
1404330600,549,1
1404331200,545,1
1404331800,173,0
1404332400,187,0
1404333000,207,0
1404333600,353,0
1404334200,516,1
1404334800,385,0
1404335400,329,0
1404336000,243,0
1404336600,153,0
1404337200,472,1
1404337800,370,0
1404338400,318,0
1404339000,167,0
1404339600,283,0
1404340200,347,0
1404340800,380,1
1404341400,481,0
1404342000,249,0
1404342600,176,0
1404343200,197,0
1404343800,232,0
1404344400,661,1
1404345000,500,0
1404345600,242,0
1404346200,238,0
1404346800,181,0
1404347400,374,0
1404348000,415,0
1404348600,556,0
1404349200,359,0
1404349800,375,0
1404350400,343,0
1404351000,362,0
1404351600,695,0
1404352200,544,0
1404352800,794,1
1404353400,502,0
1404354000,360,0
1404354600,602,0
1404355200,507,0
1404355800,423,0
1404356400,334,0
1404357000,323,0
1404357600,476,0
1404358200,720,0
1404358800,763,0
1404359400,498,0
1404360000,344,0
1404360600,466,0
1404361200,1350,1
1404361800,906,0
1404362400,959,0
1404363000,799,1
1404363600,566.5,0
1404364200,334,0
1404364800,435,0
1404365400,573,0
1404366000,742,0
1404366600,844,1
1404367200,678,1
1404367800,430,0
1404368400,464,0
1404369000,605,0
1404369600,712,0
1404370200,648,0
1404370800,688,1
1404371400,620,0
1404372000,451,0
1404372600,375,0
1404373200,633,0
1404373800,563,0
1404374400,671,0
1404375000,482,0
1404375600,546,0
1404376200,480,0
1404376800,507,0
1404377400,721,0
1404378000,1486,1
1404378600,812,1
1404379200,1142,1
1404379800,1280,1
1404380400,561,0
1404381000,512,0
1404381600,690,0
1404382200,621,0
1404382800,628,0
1404383400,469,0
1404384000,484,0
1404384600,588,0
1404385200,583,0
1404385800,650,0
1404386400,630,0
1404387000,526,0
1404387600,454,0
1404388200,2850,1
1404388800,2168,1
1404389400,796,0
1404390000,961,0
1404390600,812,0
1404391200,898,0
1404391800,3114,1
1404392400,2701,1
1404393000,593,0
1404393600,1046,1
1404394200,3366,1
1404394800,863,1
1404395400,868,0
1404396000,441,0
1404396600,328,0
1404397200,330,0
