"timestamp","power","anomaly"
1404153000,132,0
1404153600,221,0
1404154200,220,0
1404154800,360,0
1404155400,178,0
1404156000,115,0
1404156600,114,0
1404157200,126,0
1404157800,274,0
1404158400,265,0
1404159000,218,0
1404159600,210,0
1404160200,145,0
1404160800,213,0
1404161400,127,0
1404162000,114,0
1404162600,165,0
1404163200,303,1
1404163800,351,0
1404164400,184,0
1404165000,115,0
1404165600,114,0
1404166200,189,0
1404166800,176,0
1404167400,190,0
1404168000,230,0
1404168600,224,0
1404169200,288,0
1404169800,147,0
1404170400,114,0
1404171000,155,0
1404171600,190,0
1404172200,384,1
1404172800,273,0
1404173400,267,0
1404174000,201,0
1404174600,217,0
1404175200,1209,0
1404175800,224,0
1404176400,257,0
1404177000,382,0
1404177600,372,0
1404178200,359,0
1404178800,190,0
1404179400,434,0
1404180000,377,0
1404180600,304,0
1404181200,500,0
1404181800,748,1
1404182400,676,1
1404183000,548,1
1404183600,313,0
1404184200,441,0
1404184800,228,0
1404185400,485,0
1404186000,352,0
1404186600,374,0
1404187200,387,0
1404187800,351,0
1404188400,200,0
1404189000,198,0
1404189600,201,0
1404190200,206,0
1404190800,297,0
1404191400,351,0
1404192000,354,0
1404192600,770,1
1404193200,212,0
1404193800,250,0
1404194400,253,0
1404195000,182,0
1404195600,235,0
1404196200,280,0
1404196800,219,0
1404197400,258.33,0
1404198000,297.67,0
1404198600,337,0
1404199200,245,0
1404199800,522,0
1404200400,204,0
1404201000,473,0
1404201600,310,0
1404202200,201,0
1404202800,239,0
1404203400,229,0
1404204000,224,0
1404204600,222,0
1404205200,221,0
1404205800,336,0
1404206400,492,1
1404207000,390,0
1404207600,283,0
1404208200,223,0
1404208800,263,0
1404209400,392,0
1404210000,281,0
1404210600,223,0
1404211200,216,0
1404211800,252,0
1404212400,951,1
1404213000,221,0
1404213600,210,0
1404214200,158,0
1404214800,186,0
1404215400,261,0
1404216000,460,0
1404216600,591,0
1404217200,332,0
1404217800,287,0
1404218400,340,0
1404219000,375,0
1404219600,404,0
1404220200,587,0
1404220800,578,0
1404221400,592,0
1404222000,494,0
1404222600,365,0
1404223200,401,0
1404223800,398,0
1404224400,413,0
1404225000,513,0
1404225600,512,0
1404226200,515,0
1404226800,897,1
1404227400,438,0
1404228000,455,0
1404228600,462,0
1404229200,515,1
1404229800,579,1
1404230400,523,0
1404231000,477,0
1404231600,369,0
1404232200,266,0
1404232800,134,0
1404233400,116,0
1404234000,255,0
1404234600,370,1
1404235200,327,0
1404235800,199,0
1404236400,115,0
1404237000,115,0
1404237600,121,0
1404238200,212,0
1404238800,270,0
1404239400,220,0
1404240000,218,0
1404240600,161,0
1404241200,183,0
1404241800,195,0
1404242400,115,0
1404243000,127,0
1404243600,223,0
1404244200,315,0
1404244800,348,0
1404245400,119,0
1404246000,115,0
1404246600,115,0
1404247200,178,0
1404247800,268,0
1404248400,219,0
1404249000,216,0
1404249600,171,0
1404250200,190,0
1404250800,175,0
1404251400,115,0
1404252000,115,0
1404252600,222,0
1404253200,365,0
1404253800,291,0
1404254400,118,0
1404255000,116,0
1404255600,128,0
1404256200,212,0
1404256800,202,0
1404257400,267,0
1404258000,263,0
1404258600,291,0
1404259200,339,0
1404259800,244,0
1404260400,154,0
1404261000,296,0
1404261600,1020,0
1404262200,541,0
1404262800,382,0
1404263400,248,0
1404264000,255,0
1404264600,236,0
1404265200,118,0
1404265800,206,0
1404266400,220,0
1404267000,217,0
1404267600,230,0
1404268200,205,0
1404268800,116,0
1404269400,115,0
1404270000,116,0
1404270600,212,0
1404271200,381,0
1404271800,285,0
1404272400,181,0
1404273000,116,0
1404273600,116,0
1404274200,206,0
1404274800,168,0
1404275400,222,0
1404276000,215,0
1404276600,213,0
1404277200,288,0
1404277800,162,0
1404278400,116,0
1404279000,116,0
1404279600,129,0
1404280200,351,0
