"timestamp","power","anomaly"
1404153000,180,0
1404153600,200,0
1404154200,208,0
1404154800,201,0
1404155400,182,0
1404156000,178,0
1404156600,179,0
1404157200,179,0
1404157800,184,0
1404158400,203,0
1404159000,205,0
1404159600,192,0
1404160200,181,0
1404160800,183,0
1404161400,184,0
1404162000,181,0
1404162600,182,0
1404163200,212,0
1404163800,204,0
1404164400,191,0
1404165000,180,0
1404165600,180,0
1404166200,180,0
1404166800,180,0
1404167400,180,0
1404168000,190,0
1404168600,210,0
1404169200,199,0
1404169800,181,0
1404170400,181,0
1404171000,184,0
1404171600,182,0
1404172200,181,0
1404172800,187,0
1404173400,208,0
1404174000,208,0
1404174600,200,0
1404175200,180,0
1404175800,181,0
1404176400,184,0
1404177000,180,0
1404177600,180,0
1404178200,181,0
1404178800,211,0
1404179400,210,0
1404180000,200,0
1404180600,182,0
1404181200,182,0
1404181800,179,0
1404182400,180,0
1404183000,181,0
1404183600,217,0
1404184200,209,0
1404184800,206,0
1404185400,190,0
1404186000,184,0
1404186600,184,0
1404187200,186,0
1404187800,181,0
1404188400,184,0
1404189000,233,0
1404189600,1004,1
1404190200,204,0
1404190800,181,0
1404191400,185,0
1404192000,179,0
1404192600,186,0
1404193200,198,0
1404193800,214,0
1404194400,222,0
1404195000,190,0
1404195600,178,0
1404196200,1050,1
1404196800,159,0
1404197400,167,0
1404198000,175,0
1404198600,183,0
1404199200,179,0
1404199800,161,0
1404200400,160,0
1404201000,179,0
1404201600,210,0
1404202200,230,0
1404202800,602,1
1404203400,398,1
1404204000,314,0
1404204600,313,0
1404205200,217,0
1404205800,223,0
1404206400,317,0
1404207000,320,0
1404207600,232,0
1404208200,193,0
1404208800,177,0
1404209400,174,0
1404210000,163,0
1404210600,161,0
1404211200,180,0
1404211800,181,0
1404212400,170,0
1404213000,160,0
1404213600,161,0
1404214200,162,0
1404214800,957,1
1404215400,356,0
1404216000,276,0
1404216600,256,0
1404217200,227,0
1404217800,276,0
1404218400,289,0
1404219000,290,0
1404219600,285,0
1404220200,330,0
1404220800,329,0
1404221400,290,0
1404222000,278,0
1404222600,291,0
1404223200,280,0
1404223800,320,0
1404224400,312,0
1404225000,284,0
1404225600,267,0
1404226200,271,0
1404226800,283,0
1404227400,279,0
1404228000,261,0
1404228600,226,0
1404229200,196,0
1404229800,173,0
1404230400,170,0
1404231000,169,0
1404231600,173,0
1404232200,174,0
1404232800,191,0
1404233400,199,0
1404234000,193,0
1404234600,172,0
1404235200,172,0
1404235800,173,0
1404236400,168,0
1404237000,166,0
1404237600,169,0
1404238200,183,0
1404238800,184,0
1404239400,166,0
1404240000,162,0
1404240600,162,0
1404241200,162,0
1404241800,164,0
1404242400,162,0
1404243000,177,0
1404243600,181,0
1404244200,173,0
1404244800,162,0
1404245400,161,0
1404246000,161,0
1404246600,161,0
1404247200,163,0
1404247800,169,0
1404248400,184,0
1404249000,180,0
1404249600,172,0
1404250200,161,0
1404250800,161,0
1404251400,161,0
1404252000,162,0
1404252600,160,0
1404253200,161,0
1404253800,177,0
1404254400,180,0
1404255000,178,0
1404255600,163,0
1404256200,161,0
1404256800,161,0
1404257400,164,0
1404258000,163,0
1404258600,162,0
1404259200,168,0
1404259800,186,0
1404260400,180,0
1404261000,173,0
1404261600,1086,1
1404262200,213,0
1404262800,223,0
1404263400,221,0
1404264000,185,0
1404264600,171,0
1404265200,197,0
1404265800,181,0
1404266400,171,0
1404267000,161,0
1404267600,161,0
1404268200,162,0
1404268800,163,0
1404269400,163,0
1404270000,168,0
1404270600,183,0
1404271200,184,0
1404271800,168,0
1404272400,161,0
1404273000,162,0
1404273600,162,0
1404274200,161,0
1404274800,160,0
1404275400,180,0
1404276000,184,0
1404276600,172,0
1404277200,161,0
1404277800,161,0
1404278400,163,0
1404279000,161,0
1404279600,161,0
1404280200,185,0
1404280800,185,0
1404281400,167,0
1404282000,161,0
1404282600,161,0
1404283200,161,0
1404283800,164,0
1404284400,175,0
1404285000,181,0
1404285600,176,0
1404286200,163,0
1404286800,161,0
1404287400,162,0
1404288000,161,0
1404288600,172,0
1404289200,185,0
1404289800,177,0
1404290400,161,0
1404291000,162,0
1404291600,163,0
1404292200,160,0
1404292800,189,0
1404293400,182,0
1404294000,180,0
1404294600,166,0
1404295200,161,0
1404295800,161,0
1404296400,161,0
1404297000,165,0
1404297600,186,0
1404298200,180,0
1404298800,163,0
1404299400,162,0
1404300000,161,0
1404300600,256,0
1404301200,305,0
1404301800,340,0
1404302400,319,0
1404303000,274,0
1404303600,247,0
1404304200,235,0
1404304800,227,0
1404305400,172,0
1404306000,506,0
1404306600,608,1
1404307200,235,0
1404307800,216,0
1404308400,211,0
1404309000,212,0
1404309600,232,0
1404310200,310,0
1404310800,310,0
1404311400,301,0
1404312000,274,0
1404312600,268,0
1404313200,268,0
1404313800,266,0
1404314400,291,0
1404315000,283,0
1404315600,245,0
1404316200,175,0
1404316800,173,0
1404317400,175,0
1404318000,173,0
1404318600,172,0
1404319200,196,0
1404319800,197,0
1404320400,181,0
1404321000,173,0
1404321600,172,0
1404322200,168,0
1404322800,170,0
1404323400,191,0
1404324000,184,0
1404324600,181,0
