"timestamp","power","anomaly"
1404153000,183,0
1404153600,240,0
1404154200,256,0
1404154800,291,0
1404155400,232,0
1404156000,179,0
1404156600,203,0
1404157200,196,0
1404157800,166,0
1404158400,182,0
1404159000,180,0
1404159600,185,0
1404160200,171,0
1404160800,157,0
1404161400,150,0
1404162000,229,0
1404162600,293,0
1404163200,307,0
1404163800,202,0
1404164400,149,0
1404165000,149,0
1404165600,150,0
1404166200,219,0
1404166800,212,0
1404167400,168,0
1404168000,149,0
1404168600,149,0
1404169200,163,0
1404169800,186,0
1404170400,192,0
1404171000,249,0
1404171600,241,0
1404172200,265,0
1404172800,262,0
1404173400,180,0
1404174000,174,0
1404174600,183,0
1404175200,179,0
1404175800,176,0
1404176400,174,0
1404177000,154,0
1404177600,154,0
1404178200,186,0
1404178800,235,0
1404179400,199,0
1404180000,189,0
1404180600,1030,1
1404181200,197,0
1404181800,275,0
1404182400,302,0
1404183000,217,0
1404183600,161,0
1404184200,157,0
1404184800,176,0
1404185400,702,1
1404186000,1167,1
1404186600,552,1
1404187200,556,1
1404187800,690,1
1404188400,1513,1
1404189000,3003,1
1404189600,740,1
1404190200,285,0
1404190800,1199,1
1404191400,524,0
1404192000,406,0
1404192600,342,0
1404193200,154,0
1404193800,191,0
1404194400,226,0
1404195000,337,0
1404195600,276,0
1404196200,270,0
1404196800,276,0
1404197400,273.67,0
1404198000,271.33,0
1404198600,269,0
1404199200,251,0
1404199800,608,1
1404200400,1189,1
1404201000,969,1
1404201600,1178,1
1404202200,1282,1
1404202800,957,1
1404203400,786,1
1404204000,394,0
1404204600,237,0
1404205200,269,0
1404205800,219,0
1404206400,246,0
1404207000,206,0
1404207600,218,0
1404208200,232,0
1404208800,238,0
1404209400,250,0
1404210000,257,0
1404210600,193,0
1404211200,201,0
1404211800,240,0
1404212400,276,0
1404213000,341,0
1404213600,258,0
1404214200,188,0
1404214800,178,0
1404215400,192,0
1404216000,212,0
1404216600,247,0
1404217200,216,0
1404217800,212,0
1404218400,204,0
1404219000,247,0
1404219600,229,0
1404220200,266,0
1404220800,208,0
1404221400,179,0
1404222000,173,0
1404222600,171,0
1404223200,152,0
1404223800,174,0
1404224400,181,0
1404225000,206,0
1404225600,176,0
1404226200,232,0
1404226800,249,0
1404227400,315,0
1404228000,384,0
1404228600,388,0
1404229200,1623,0
1404229800,497,0
1404230400,502,0
1404231000,538,0
1404231600,535,0
1404232200,508,0
1404232800,439,0
1404233400,429,0
1404234000,450,0
1404234600,600,0
1404235200,361,0
1404235800,268,0
1404236400,191,0
1404237000,150,0
1404237600,171,0
1404238200,171,0
1404238800,183,0
1404239400,181,0
1404240000,163,0
1404240600,164,0
1404241200,170,0
1404241800,154,0
1404242400,185,0
1404243000,304,0
1404243600,278,0
1404244200,229,0
1404244800,190,0
1404245400,149,0
1404246000,172,0
1404246600,179,0
1404247200,208,0
1404247800,171,0
1404248400,150,0
1404249000,150,0
1404249600,168,0
1404250200,205,0
1404250800,216,0
1404251400,180,0
1404252000,200,0
1404252600,193,0
1404253200,214,0
1404253800,225,0
1404254400,210,0
1404255000,154,0
1404255600,150,0
1404256200,150,0
1404256800,166,0
1404257400,224,0
1404258000,220,0
1404258600,212,0
1404259200,181,0
1404259800,172,0
1404260400,203,0
1404261000,286,0
1404261600,276,0
1404262200,968,0
1404262800,213,0
1404263400,202,0
1404264000,184,0
1404264600,175,0
1404265200,1221,1
1404265800,497,0
1404266400,183,0
1404267000,177,0
1404267600,154,0
1404268200,163,0
1404268800,197,0
1404269400,306,0
1404270000,245,0
